behavior_score,amortization_term,recovery_amount,ead,lgd,recovery_origin_code,collateral_type_code,survival_time_1,survival_time_2
1.0,300,61090.28,56814.35,0.0,4,2,20,12
18.0,360,0.0,57855.27,1.0,5,2,10,1
0.0,240,55802.48,53102.62,0.0,5,2,33,13
56.0,236,21262.15,10825.88,0.9672774869,3,2,39,29
1.0,228,13316.54,16097.92,0.1727788435,3,4,55,15
89.0,120,0.0,16580.48,0.359533216,2,2,75,45
24.98,360,148273.16,152379.13,0.0269457504,4,2,25,3
6.0,300,0.0,63214.18,1.0,4,2,21,0
93.0,230,20374.99,22268.3,0.9082067333,3,2,28,31
1.0,240,0.0,47129.22,0.6925474179,1,2,34,3
72.0,240,67897.17,79707.24,0.0,5,2,14,21
0.0,240,0.0,58392.96,1.0,4,2,29,7
52.0,255,0.0,58002.05,1.0,4,2,15,1
94.0,180,37872.57,36166.72,0.0,5,2,33,13
0.0,240,142369.56,120353.27,0.0,5,2,23,14
1.0,236,21249.77,9884.45,0.9722351775,3,2,28,40
30.0,240,0.0,92512.31,0.7547172086,5,2,40,28
89.0,240,18211.81,18666.22,0.9384487057,3,2,20,35
56.0,234,15900.23,19697.13,0.9068285583,3,2,25,49
1.0,300,0.0,51237.31,1.0,4,2,13,9
24.98,180,140778.65,128936.32,0.0,5,2,9,7
24.98,240,67875.59,74747.41,0.0919338877,5,2,15,1
24.98,240,30827.3,37523.78,0.7096720828,1,2,73,32
85.0,60,36225.78,84967.14,0.0,1,2,24,20
2.0,150,0.0,52355.33,1.0,5,2,60,4
1.0,236,21260.47,10880.52,0.9466689092,3,2,38,30
3.0,240,34532.04,36948.33,0.0,4,2,49,18
24.98,336,142192.76,127268.83,0.0,5,2,18,10
24.98,300,86108.84,83062.99,0.0,4,2,11,6
24.98,240,52563.59,60298.04,0.1282703385,5,2,8,15
7.0,240,0.0,72483.01,1.0,5,2,47,1
2.0,222,13116.06,7120.66,0.9315625237,3,2,41,30
24.98,240,79775.7,78916.36,0.0,1,2,80,1
24.98,300,0.0,87456.07,1.0,4,2,7,1
1.0,240,0.0,13129.96,1.0,4,2,38,14
1.0,216,8397.85,10651.68,0.0,3,4,48,16
9.0,300,0.0,71437.01,1.0,4,2,22,4
1.0,240,53255.88,49918.35,0.0,5,2,48,6
12.0,360,0.0,92597.89,1.0,5,2,10,5
5.0,240,10239.8,11037.16,0.072243222,3,2,47,8
6.0,240,0.0,39391.84,0.7664948549,4,2,28,10
1.0,240,10578.63,11906.69,0.1115389751,3,2,31,24
3.0,120,65735.96,60635.88,0.0,5,2,54,6
1.0,60,269145.69,374811.31,0.2819168397,1,2,19,2
70.0,300,75393.25,25660.51,0.5817978417,5,2,7,29
44.0,120,17736.97,15638.15,0.0,5,2,16,14
24.98,120,39532.18,58951.17,0.0433698927,5,2,22,15
4.0,180,106373.84,103126.26,0.0,5,2,25,3
24.98,360,228756.83,230069.0,0.0057033759,5,2,10,4
1.0,300,0.0,50031.52,1.0,4,2,14,6
8.0,300,0.0,88532.1,1.0,4,2,21,2
24.98,222,11454.57,4285.37,0.9214653577,3,2,13,52
56.0,300,0.0,73298.86,1.0,4,2,16,1
1.0,240,49827.43,47140.66,0.7390068486,5,2,15,67
1.0,240,0.0,88945.33,0.7256243239,5,2,12,2
12.0,240,0.0,90336.85,1.0,5,2,45,3
24.98,296,105093.6,95529.92,0.0,5,2,12,10
1.0,228,24329.25,14117.0,0.9090153715,3,4,14,60
24.98,120,24041.89,25403.8,0.556313002,1,2,23,25
58.0,240,81091.53,56601.86,1.0,1,2,79,30
9.0,300,0.0,87812.31,1.0,4,2,14,1
24.98,360,0.0,159169.01,1.0,5,2,9,2
1.0,222,11450.79,4285.36,0.9239270446,3,2,13,52
94.0,240,31235.43,31844.58,0.0,5,2,39,3
30.0,360,356778.94,320993.34,0.7449254329,5,2,10,25
8.0,360,0.0,127935.31,1.0,5,2,13,6
10.0,300,0.0,58166.11,1.0,4,2,9,3
94.0,240,95387.54,97051.71,0.0,4,2,33,1
1.0,300,0.0,64958.61,1.0,5,2,16,3
1.0,360,0.0,264628.55,1.0,5,2,15,1
56.0,240,51929.21,54052.05,0.0,5,2,35,20
24.98,240,28870.16,5200.92,0.9960064758,3,4,10,32
24.98,240,82168.7,68608.1,0.0,5,2,8,17
1.0,230,7788.13,9481.29,0.9263190979,3,2,33,34
1.0,300,0.0,41379.44,1.0,4,2,12,12
24.98,240,155589.99,153346.84,0.0,5,2,32,1
1.0,240,0.0,54070.2,1.0,4,2,24,10
96.0,240,0.0,60014.3,1.0,4,2,38,3
70.0,60,28489.88,26558.91,0.0,1,2,35,4
4.0,300,0.0,46867.84,1.0,4,2,22,11
24.98,218,33770.15,17724.5,0.9317571723,3,4,24,40
0.0,300,0.0,95157.12,0.8788283735,5,2,8,27
24.98,236,10020.92,8886.9,0.0,3,2,24,20
1.0,240,0.0,71319.06,1.0,5,2,63,11
24.98,240,309.1,6811.34,0.0,4,2,49,19
1.0,240,26229.98,26623.12,1.0,3,4,21,38
5.0,300,0.0,61072.58,1.0,4,2,20,10
17.0,240,62365.03,62005.73,0.0,5,2,11,13
24.98,360,0.0,104417.92,1.0,5,2,8,3
8.0,300,0.0,56916.5,1.0,4,2,24,7
24.98,240,66076.74,53510.28,0.0,5,2,12,18
24.98,204,37774.48,32933.17,0.0,4,2,17,17
24.98,228,24059.37,14050.96,0.9402752552,3,4,19,55
11.0,240,16104.24,18785.91,0.9316583546,3,2,31,54
96.0,155,0.0,22289.31,1.0,1,2,11,4
48.0,180,105178.35,111311.27,0.0550970266,5,2,43,1
1.0,240,0.0,150367.17,0.8868397606,5,2,9,2
1.0,360,0.0,1502445.05,1.0,5,2,26,4
93.0,230,23602.13,22786.51,0.9642977358,3,4,39,36
1.0,300,0.0,69265.45,1.0,4,2,13,7
28.0,300,0.0,72460.58,1.0,4,2,22,1
4.0,240,26318.38,26181.31,0.9433970264,3,4,24,40
1.0,300,125392.96,152109.35,0.0,5,2,20,15
24.98,240,61850.27,61579.31,0.0,4,2,20,1
13.0,240,10713.81,11925.96,0.1016396164,3,2,36,18
6.0,180,0.0,49731.81,1.0,4,2,53,8
0.0,224,14961.61,17840.36,0.9474960147,3,2,17,55
24.98,60,50999.85,57473.34,0.0,1,2,7,7
94.0,240,8815.86,12085.32,0.8773950545,3,4,24,36
24.98,120,75543.3,70220.66,0.0,5,2,29,6
2.0,300,76274.38,73061.57,0.0,4,2,26,8
56.0,300,0.0,38064.57,1.0,4,2,7,19
1.0,240,9124.88,8009.25,1.0,3,4,19,34
1.0,180,0.0,45657.83,0.5529224262,5,2,47,20
81.0,317,0.0,135464.89,1.0,5,2,16,5
77.0,300,0.0,68204.63,1.0,4,2,32,4
24.98,240,50784.31,56940.33,0.0,4,2,28,7
13.0,218,33450.04,17724.5,0.9266659144,3,4,24,40
24.98,324,278779.99,267064.65,0.0,5,2,9,4
27.0,240,20095.55,18062.17,0.0,5,2,55,9
24.98,240,81099.69,88999.59,0.0,5,2,32,12
14.0,360,0.0,165651.86,1.0,5,2,9,1
24.98,175,77959.71,60456.92,0.0,5,2,20,22
24.0,240,0.0,39871.7,1.0,4,2,33,22
82.0,218,33274.21,16038.48,0.8289993815,3,4,22,43
5.0,60,0.0,25624.49,1.0,4,2,38,5
1.0,360,0.0,63413.62,1.0,5,2,20,2
96.0,360,89347.96,89881.51,0.0,4,2,10,10
1.0,236,21249.77,10967.9,0.9239681252,3,2,41,27
64.0,240,41686.5,41359.74,0.0,5,2,21,3
1.0,180,79540.57,99434.7,0.7687157759,5,2,11,38
24.98,260,52735.38,56674.82,0.0,5,2,22,3
24.98,300,76268.25,76014.1,0.0,4,2,10,0
4.0,300,0.0,43472.31,1.0,4,2,26,6
71.0,300,0.0,61006.33,1.0,4,2,20,1
24.98,240,26316.67,26445.08,0.9808660061,3,4,22,33
1.0,120,59458.69,98926.97,0.4967684363,1,2,12,28
2.0,360,66182.5,65521.25,0.0,5,2,18,8
24.98,240,80160.45,76315.71,0.0,5,2,25,5
71.0,240,0.0,64000.35,1.0,4,2,23,8
94.0,180,10716.35,11715.87,0.8622048555,3,2,25,29
24.98,240,31536.04,32374.61,0.0,4,2,32,14
94.0,234,6173.25,7743.17,0.8836264734,3,2,39,42
0.0,240,10220.42,11274.37,0.0597718542,3,2,30,24
24.98,60,42286.41,34636.96,0.0,1,2,20,8
1.0,300,139922.82,127520.72,0.0,5,2,9,9
10.0,300,51583.31,48667.3,0.0,4,2,10,7
24.98,240,145968.11,121451.94,0.0,5,2,11,17
31.0,240,48073.9,51912.15,0.0,5,2,17,24
19.0,240,44847.55,44278.42,0.0,5,2,18,3
1.0,240,0.0,49089.52,1.0,4,2,32,1
1.0,180,47876.0,52371.84,0.0,5,2,25,14
24.98,240,0.0,102113.32,1.0,4,2,7,3
2.0,240,10671.28,104096.96,0.897487112,5,2,38,13
24.98,240,61026.51,61243.67,0.0,5,2,42,3
1.0,240,99885.26,102072.1,0.0214244637,5,2,49,2
94.0,222,129199.82,110773.6,0.0,5,2,18,17
94.0,240,53343.13,58517.15,0.0,5,2,23,16
24.98,240,173768.39,122320.13,0.9358580938,5,2,13,34
2.0,360,0.0,72800.13,0.7524741949,5,2,17,31
65.0,360,70919.12,76084.17,0.0,5,2,15,15
1.0,360,0.0,153363.75,1.0,5,2,15,4
10.0,180,31698.85,33803.97,0.0,5,2,37,0
68.0,240,40954.95,38307.71,0.0,5,2,19,9
0.0,240,20642.93,22880.29,0.0977854739,3,2,40,16
71.0,360,0.0,143445.92,1.0,5,2,21,5
3.0,180,35932.32,36670.75,0.0,5,2,14,13
24.98,240,127434.15,148519.71,0.1419714595,1,2,33,7
25.0,321,153113.29,167685.49,0.0869019735,5,2,30,4
0.0,240,0.0,73206.86,0.7002735094,5,2,34,7
24.98,120,38587.3,36354.0,0.0,1,2,24,4
52.0,240,0.0,56177.37,1.0,4,2,11,7
24.98,300,0.0,65900.46,1.0,4,2,11,1
1.0,236,21260.47,10906.41,0.9452322075,3,2,41,27
1.0,180,66310.72,57128.45,0.7553212111,1,2,55,34
24.98,240,88042.87,100579.68,0.0,1,2,84,6
13.0,232,16157.1,19273.94,0.9044627098,3,2,24,59
10.0,234,11789.62,13657.63,0.1367740962,3,2,50,24
24.98,228,26913.03,25232.74,0.0,3,4,41,18
24.98,240,58728.92,56872.39,0.0,4,2,25,3
24.98,236,10021.02,8886.9,0.0,3,2,24,20
1.0,330,76516.5,73595.99,0.0,5,2,15,6
26.0,240,0.0,36484.23,1.0,5,2,44,4
56.0,240,47268.08,62058.12,0.7256875962,5,2,12,55
5.0,360,0.0,175479.78,1.0,5,2,13,11
24.98,180,53954.96,53661.42,0.0,5,2,13,1
5.0,360,0.0,130524.05,1.0,5,2,24,3
10.0,236,9492.58,9563.81,0.9710575597,3,2,57,29
94.0,240,17388.6,20878.39,0.8682264293,3,2,25,36
56.0,300,84830.24,81562.4,0.0,4,2,21,7
1.0,240,123154.49,96346.69,0.0,5,2,20,22
1.0,360,0.0,121646.27,1.0,5,2,9,1
31.0,240,0.0,105526.38,1.0,5,2,20,5
60.0,240,0.0,30536.74,0.714306268,5,2,8,24
4.0,240,7589.0,2378.86,0.9307441379,3,4,8,53
82.0,156,0.0,64161.57,1.0,5,2,39,1
4.0,180,29054.2,30167.17,0.0,5,2,20,1
0.0,300,84186.43,79808.45,0.7248807606,4,2,19,30
4.0,300,0.0,30210.31,1.0,4,2,32,3
24.98,360,204924.97,195299.82,0.0,5,2,9,2
24.98,240,47745.62,46108.19,0.0,4,2,23,4
7.0,300,0.0,64474.13,1.0,4,2,24,8
64.0,240,0.0,32925.51,1.0,4,2,53,5
1.0,222,11449.99,4290.47,0.9108932122,3,2,12,53
0.0,240,92602.59,80111.02,0.0,5,2,12,15
1.0,240,63929.16,77518.95,0.6999635235,5,2,14,27
24.98,120,47411.81,41502.24,0.0,5,2,32,11
24.98,204,45187.53,37251.19,0.0,4,2,35,18
7.0,236,16072.79,19301.88,0.9287012457,3,2,14,65
6.0,240,0.0,41324.91,0.7230467154,5,2,17,1
1.0,300,67055.58,64470.56,0.0,4,2,12,7
7.0,300,0.0,105084.0,1.0,4,2,17,7
0.0,240,0.0,187324.95,0.6744593986,5,2,12,1
1.0,360,117851.12,108362.87,0.0,5,2,13,14
76.0,230,10475.66,11650.56,0.9298042326,3,4,38,46
1.0,234,11640.31,16265.56,0.0,3,4,52,20
0.0,300,36142.57,35616.63,0.0,4,2,17,20
93.0,240,31221.5,29134.68,0.0,3,2,40,3
93.0,240,11043.31,11580.8,0.0,3,2,31,24
24.98,240,37886.19,37607.98,0.0,4,2,27,1
0.0,240,0.0,121762.09,1.0,5,2,25,9
1.0,300,0.0,37576.83,1.0,4,2,26,1
1.0,300,28141.35,27144.66,0.0,4,2,10,5
0.0,240,104232.53,133378.14,1.0,5,2,9,42
4.0,240,0.0,42723.26,1.0,5,2,44,4
1.0,240,0.0,84082.23,1.0,5,2,61,1
85.0,300,0.0,63073.69,0.8456404479,4,2,11,12
1.0,236,17669.19,23280.11,0.8960894085,3,4,26,40
1.0,120,0.0,42971.73,1.0,5,2,22,10
52.0,218,33728.75,17827.17,0.9033570668,3,4,24,40
0.0,240,26274.99,28488.93,0.9954399832,3,4,29,26
1.0,96,0.0,248620.22,0.7491969063,5,2,17,5
1.0,180,0.0,66341.65,0.8384149644,5,2,36,35
24.98,300,55872.64,53552.78,0.0,4,2,14,8
24.98,236,21302.91,13201.44,0.9327997552,3,2,7,66
1.0,300,0.0,47075.67,0.8633047743,4,2,14,10
24.98,360,116578.03,114744.33,0.0,5,2,13,1
1.0,240,99239.86,84549.76,0.0,4,2,14,17
2.0,300,0.0,77699.76,1.0,4,2,12,1
1.0,300,0.0,57230.14,1.0,4,2,25,3
1.0,240,10249.71,12081.4,0.9629248266,3,2,21,34
73.0,240,84470.23,82362.5,0.0,5,2,13,8
24.98,240,45666.06,50738.78,0.0,5,2,14,5
45.0,180,0.0,64884.49,1.0,5,2,55,1
2.0,360,0.0,141747.05,1.0,5,2,21,10
2.0,300,0.0,37911.56,1.0,4,2,24,4
4.0,240,10516.15,8983.27,0.0,3,4,35,18
6.0,360,2069723.93,2012073.05,0.0,5,2,24,2
16.0,240,0.0,97376.04,0.7424385125,5,2,9,15
1.0,120,0.0,31778.84,0.5123205014,5,2,20,16
28.0,240,0.0,64012.66,1.0,4,2,30,2
1.0,240,62795.83,56611.88,0.0,5,2,36,9
2.0,240,0.0,41309.27,1.0,5,2,52,2
24.98,180,84075.97,98913.03,0.0311287095,5,2,21,9
46.0,360,306820.35,293237.91,0.0,5,2,10,4
4.0,360,43059.74,46880.94,0.0815086046,5,2,32,4
96.0,240,14426.86,27114.02,0.8087752211,4,2,38,29
1.0,240,100899.44,99800.34,0.0,5,2,39,3
24.98,180,120459.12,111871.91,0.0,1,2,8,3
24.98,240,34364.52,31607.88,0.0,4,2,19,11
94.0,236,16072.79,19384.9,0.9065385945,3,2,14,65
1.0,300,83139.37,81482.98,0.0,4,2,9,3
1.0,216,16278.33,20260.96,0.936110135,3,4,10,44
94.0,300,0.0,36814.63,1.0,4,2,32,4
1.0,240,0.0,46155.1,1.0,4,2,39,3
0.0,300,0.0,50286.69,1.0,4,2,18,4
94.0,224,14961.61,17840.36,0.8907589309,3,2,17,55
24.98,300,56833.68,55140.12,0.0,4,2,7,5
3.0,240,0.0,70950.47,1.0,5,2,22,15
49.0,360,56476.45,56537.99,0.0,5,2,16,2
0.0,240,121963.28,94788.55,0.8786868737,5,2,31,26
0.0,300,0.0,49770.84,1.0,4,2,21,5
2.0,300,0.0,54599.11,1.0,4,2,24,11
24.98,109,71178.1,78103.55,0.0,5,2,7,7
76.0,240,0.0,93301.7,0.0,4,2,29,12
52.0,300,0.0,82092.84,1.0,4,2,12,4
24.98,218,14774.97,9484.36,0.9340356123,3,4,17,32
24.98,80,101558.63,87927.24,0.0,2,2,51,10
2.0,180,0.0,10180.22,1.0,5,2,43,9
1.0,240,0.0,115495.28,1.0,5,2,18,2
4.0,240,0.0,63501.74,0.704423868,5,2,42,26
1.0,300,0.0,40547.24,1.0,4,2,11,15
1.0,240,23801.41,25734.34,0.0751109218,4,2,29,11
30.0,360,0.0,50904.21,1.0,5,2,29,2
0.0,300,0.0,146366.39,1.0,5,2,15,16
1.0,300,0.0,54247.31,1.0,4,2,13,2
85.0,229,15057.24,18096.59,0.9015516183,3,2,25,58
1.0,236,14260.36,14494.24,0.9332914316,3,2,31,52
94.0,224,14961.61,17786.72,0.8962647413,3,2,17,55
24.98,72,23403.52,34349.9,0.0,1,2,11,8
6.0,240,44504.17,44673.61,0.0,5,2,17,2
24.98,300,0.0,51079.92,1.0,4,2,10,2
10.0,240,19221.72,19923.34,0.9655188337,3,2,19,42
1.0,240,0.0,51805.44,0.8147038289,4,2,8,34
0.0,300,0.0,49958.54,1.0,4,2,15,8
1.0,240,0.0,93836.12,1.0,5,2,49,17
52.0,240,89154.51,85792.83,0.0,5,2,49,3
24.98,180,67043.39,66172.57,0.0,5,2,20,1
2.0,240,0.0,65291.5,1.0,5,2,53,1
94.0,240,21459.58,29218.45,0.8870419204,3,4,12,44
53.0,84,59.87,56545.9,0.0,5,2,62,23
1.0,300,61967.82,57198.79,0.0,4,2,17,13
1.0,300,0.0,49432.64,1.0,4,2,20,2
77.0,240,0.0,153563.36,1.0,5,2,39,4
32.0,360,0.0,172879.25,1.0,5,2,11,5
94.0,230,20375.0,22123.54,0.8924720004,3,2,28,31
24.98,240,86247.83,80184.78,0.0,1,2,64,6
24.98,360,0.0,145534.69,1.0,5,2,15,2
4.0,300,158384.87,158977.67,0.0,5,2,13,2
24.98,84,8107.68,12672.87,0.0592801415,1,2,26,17
9.0,119,0.0,33184.74,1.0,5,2,32,2
24.98,240,80400.41,78303.0,0.0,5,2,27,3
1.0,236,21262.15,10919.2,0.0,3,2,47,21
1.0,300,49653.91,47758.22,0.0,4,2,20,6
1.0,360,0.0,42072.18,1.0,5,2,14,2
42.0,300,33794.95,33956.72,0.0047640055,4,2,14,3
24.98,240,76266.05,72277.16,0.0,5,2,9,6
9.0,240,85055.78,99330.33,0.1437078685,5,2,31,18
76.0,360,130161.95,137024.32,0.0,4,2,29,21
94.0,240,18880.16,23043.81,0.9150253365,3,4,21,34
93.0,360,38564.99,49642.88,0.2231516383,5,2,20,9
89.0,240,127538.03,128099.36,0.0,5,2,8,2
12.0,120,0.0,283403.93,1.0,5,2,36,3
93.0,230,20374.99,22001.8,0.9235857975,3,2,28,31
24.98,236,10041.0,7443.24,0.9731971561,3,2,15,29
13.0,240,157511.24,153134.11,0.0,5,2,21,3
24.98,240,116851.41,102589.42,0.0,4,2,32,12
0.0,240,157097.76,141828.81,0.0,5,2,28,9
1.0,360,0.0,99391.39,1.0,5,2,21,9
4.0,240,10509.93,9042.88,0.0,3,4,35,18
24.98,300,57129.26,55141.27,0.0,4,2,7,5
4.0,240,0.0,54113.43,0.7220409911,5,2,25,14
0.0,300,0.0,68834.45,1.0,4,2,21,1
94.0,240,136283.99,136776.36,0.0,5,2,32,2
24.98,180,28921.86,26021.2,0.0,1,2,36,19
94.0,204,18920.47,19091.33,0.0,4,2,37,2
24.98,240,36921.96,36251.71,0.0,4,2,36,2
1.0,300,0.0,137036.85,1.0,5,2,27,1
1.0,180,0.0,28564.7,1.0,5,2,59,16
19.0,240,0.0,77215.63,1.0,4,2,20,7
1.0,240,0.0,66795.42,1.0,4,2,22,13
94.0,180,37067.76,44354.64,0.0,5,2,37,12
0.0,234,28095.19,28940.85,1.0,3,4,25,33
5.0,351,0.0,263286.67,1.0,5,2,13,10
1.0,236,21302.92,13268.55,0.9178855263,3,2,7,66
1.0,300,0.0,52182.03,1.0,4,2,25,9
4.0,204,0.0,20263.75,1.0,4,3,59,5
24.98,300,66010.44,64057.59,0.0,4,2,7,5
3.0,300,58053.57,57226.46,0.0,4,2,10,7
1.0,160,6086.36,11713.03,0.8347677757,3,4,19,61
24.98,300,0.0,137939.35,1.0,4,2,12,6
1.0,222,11444.87,4339.83,0.8834885237,3,2,12,53
24.98,240,28307.97,30575.0,0.7131149509,1,2,28,40
24.98,240,81869.35,77691.27,0.0,4,2,38,6
75.0,240,89350.9,105913.39,0.0,5,2,25,23
3.0,180,114976.84,119730.32,0.6795825804,5,2,17,26
24.98,270,93622.93,103333.5,0.0939731065,5,2,21,2
1.0,240,0.0,77937.7,1.0,4,2,21,2
3.0,300,0.0,57211.03,1.0,4,2,12,7
24.98,240,93052.99,90016.07,0.0,5,2,10,2
3.0,360,0.0,176028.85,1.0,5,2,20,2
24.98,220,11555.58,11390.42,0.9428080791,3,4,18,61
31.0,300,0.0,80077.74,1.0,4,2,9,2
56.0,360,0.0,93124.75,1.0,5,2,16,1
24.98,240,47536.68,53104.5,0.0,4,2,19,14
2.0,240,55429.81,55518.64,0.0,5,2,50,1
71.0,240,0.0,89418.52,1.0,5,2,17,1
1.0,300,81165.98,79004.46,0.0,4,2,12,5
24.98,120,56937.8,63787.81,0.0,5,2,11,15
61.0,240,0.0,73599.1,1.0,4,2,11,5
2.0,240,19376.97,19961.88,0.0,4,2,41,15
22.0,360,0.0,127561.26,0.0,5,2,23,13
9.0,240,17174.11,16958.83,0.0,4,2,16,2
56.0,240,85978.16,103651.78,0.6987666786,5,2,20,28
1.0,300,40830.68,38210.29,0.0,4,2,9,8
1.0,240,0.0,42482.32,0.8116581613,4,2,25,2
14.0,180,0.0,74383.83,1.0,5,2,42,7
1.0,360,0.0,189809.08,1.0,5,2,17,5
1.0,300,69215.67,68899.77,0.0,4,2,20,3
37.0,180,41227.52,44951.67,0.0,4,3,29,6
83.0,300,114264.55,117801.91,0.030028036,5,2,17,4
4.0,360,0.0,117638.92,1.0,5,2,20,6
1.0,346,123140.17,134369.79,0.0835725054,5,2,9,6
30.0,240,6280.51,14508.27,0.5671082769,4,2,39,9
2.0,300,0.0,66428.65,1.0,4,2,23,4
24.98,204,23399.6,26476.95,0.0,4,2,38,7
1.0,120,300714.67,263755.82,0.0,5,2,12,9
26.0,218,32906.01,15926.53,0.8571578366,3,4,22,43
11.0,300,0.0,211246.61,1.0,5,2,17,9
4.0,240,10502.54,9079.69,0.0,3,4,35,18
25.0,240,0.0,60733.73,0.6962523827,5,2,14,11
1.0,240,57576.7,57362.59,0.0,4,2,17,6
24.98,218,14775.33,9591.01,0.9058347348,3,4,17,32
1.0,360,155827.57,144728.35,0.0,5,2,16,6
4.0,240,10516.45,8980.38,0.0,3,4,35,18
77.0,300,0.0,13422.7,1.0,4,2,10,7
27.0,240,98278.62,101416.08,0.0,5,2,24,22
60.0,240,28929.53,27707.63,0.0,4,2,20,8
0.0,240,0.0,166297.08,0.7457937392,5,2,23,12
1.0,300,0.0,69933.74,1.0,4,2,23,8
70.0,240,10472.77,10467.76,0.0,3,2,55,1
94.0,240,10249.71,11937.19,0.8770439274,3,2,24,31
24.98,240,78517.26,83795.01,0.0,4,2,16,15
1.0,240,116346.48,115972.3,0.0,5,2,18,1
9.0,240,50030.68,51728.31,0.0,5,2,34,3
81.0,236,9493.28,9598.02,0.9622536732,3,2,34,52
4.0,240,26234.42,26411.79,0.983682666,3,4,32,26
39.0,300,0.0,60113.82,1.0,4,2,21,1
45.0,240,70129.03,69969.83,0.0,5,2,49,1
82.0,360,0.0,37564.33,0.8136361574,5,2,11,14
1.0,360,0.0,71456.99,1.0,5,2,19,6
0.0,180,139177.01,127444.35,0.0,5,2,15,9
1.0,222,11450.79,4284.22,0.9237900948,3,2,14,51
1.0,223,15172.76,19673.77,0.8673594334,3,2,19,53
8.0,120,0.0,46641.74,1.0,5,2,24,3
3.0,240,10116.96,10861.09,0.0685133813,3,2,47,9
1.0,240,0.0,40237.28,0.9191662433,4,2,21,2
24.98,240,124731.28,141140.26,0.0,5,2,19,7
24.98,300,0.0,72038.21,1.0,4,2,9,1
0.0,228,14106.52,16836.0,0.9049453552,3,4,39,38
90.0,300,13867.72,14920.44,0.0,4,2,38,10
2.0,360,311390.9,268725.31,0.0,5,2,10,17
1.0,240,0.0,26250.05,1.0,4,2,51,12
1.0,225,87598.69,80159.04,0.0,5,2,12,8
1.0,240,0.0,31432.85,0.8494934997,4,2,18,4
1.0,300,0.0,42672.4,1.0,4,2,25,3
1.0,240,0.0,27547.07,1.0,4,2,47,2
1.0,360,62114.98,51681.5,0.0,4,2,25,19
24.98,228,25932.91,24540.63,0.0,3,4,41,18
1.0,300,0.0,45827.05,1.0,4,2,18,1
17.0,204,56221.49,57231.32,0.0,5,2,38,2
1.0,180,24881.09,24608.69,0.0,5,2,50,1
96.0,360,0.0,66068.9,1.0,5,2,22,5
52.0,240,78368.34,114317.4,0.314467089,5,2,40,9
18.0,360,319404.81,351854.7,0.0922252566,5,2,24,7
24.98,240,103024.22,101922.55,0.0,4,2,24,1
0.0,240,47733.14,37635.15,0.0,4,2,40,21
70.0,231,6236.71,9116.17,0.3158629117,3,2,57,21
1.0,72,45611.93,33685.45,0.0,1,2,20,11
1.0,230,10557.52,11646.56,0.9420137792,3,4,38,46
67.0,300,0.0,93900.23,1.0,4,2,23,1
0.0,240,121335.79,120730.95,0.0,1,2,35,10
24.98,240,133661.26,118455.67,0.0,5,2,21,9
24.98,300,32915.22,31934.89,0.0,4,2,11,6
1.0,240,10481.31,11420.31,0.0,3,2,40,13
90.0,240,93976.71,101842.69,0.0772365695,5,2,44,20
24.98,300,0.0,82243.59,1.0,4,2,9,4
49.0,300,62296.27,69327.36,0.0,4,2,14,22
94.0,218,32697.35,15691.5,0.9175419813,3,4,22,43
90.0,236,18858.16,17684.17,0.9273067382,3,2,24,41
2.0,316,54912.67,58557.61,0.0622453683,5,2,25,0
1.0,320,31975.95,25654.96,0.0,5,2,7,2
64.0,200,9518.73,10630.64,0.8855591009,3,4,21,58
1.0,300,52908.03,48756.93,0.0,4,2,19,13
1.0,300,0.0,53963.33,1.0,4,2,19,4
52.0,300,0.0,83658.92,1.0,4,2,10,7
26.0,180,0.0,46111.36,1.0,5,2,36,2
0.0,300,0.0,70539.37,1.0,4,2,28,2
0.0,60,16683.05,13858.52,0.0,5,2,27,5
24.98,180,27674.36,26635.3,0.7229868431,4,2,25,26
4.0,240,0.0,61873.18,1.0,4,2,20,10
90.0,221,26175.77,20056.62,0.9419298965,3,4,31,33
1.0,360,0.0,144167.91,0.7462465698,5,2,11,22
1.0,218,32604.95,15792.89,0.891283356,3,4,22,43
24.98,194,24855.47,23962.28,0.0,4,2,7,6
1.0,300,0.0,269300.03,1.0,5,2,11,3
24.98,300,0.0,62449.52,1.0,4,2,7,5
91.0,360,0.0,101115.19,1.0,5,2,30,3
64.0,230,11485.99,13833.36,0.9275215855,3,4,33,29
24.98,48,25545.75,92945.74,0.0,5,2,7,16
24.98,240,35696.71,35654.12,0.0,3,4,39,1
24.98,360,0.0,114057.26,1.0,5,2,9,4
1.0,240,202508.12,186788.66,0.0,5,2,28,7
3.0,240,0.0,64596.16,0.7387000082,5,2,17,4
5.0,300,55811.0,56748.38,0.0165181808,4,2,13,1
24.98,240,44890.9,49004.94,0.0,5,2,51,5
94.0,120,32115.37,41063.01,0.5309380901,5,2,20,40
13.0,240,26238.25,11997.27,0.9574761592,3,4,7,55
0.0,300,60661.34,56231.09,0.0,4,2,10,13
1.0,236,8014.13,8393.88,0.0452412948,3,4,41,24
0.0,240,0.0,53896.54,0.76275449,4,2,16,7
1.0,240,85662.43,72647.25,0.0,4,2,34,14
0.0,240,0.0,103976.2,0.853454703,5,2,22,31
4.0,240,92558.51,86810.22,0.0,4,2,7,7
96.0,240,51461.31,62703.02,0.7214071644,5,2,17,47
90.0,236,9657.02,12123.55,0.8813383869,3,4,19,46
56.0,300,0.0,31284.54,1.0,4,2,23,3
